ID,time,logVol,group,model,treatment_1,treatment_2,Model,Tumor_Type
X-1286_BYL719 + LEE011,42,5.080161357,combi,X-1286,BYL719,LEE011,X-1286,BRCA
X-1286_BYL719 + LEE011,45,5.105945474,combi,X-1286,BYL719,LEE011,X-1286,BRCA
X-1286_BYL719 + LEE011,49,5.091293197,combi,X-1286,BYL719,LEE011,X-1286,BRCA
X-1286_BYL719 + LEE011,52,5.040194096,combi,X-1286,BYL719,LEE011,X-1286,BRCA
X-1286_BYL719,0,5.324472324,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,4,5.393172898,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,7,5.418320159,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,11,5.593223284,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,14,5.610935924,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,18,5.657040212,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,21,5.69675786,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,25,5.712411801,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,28,5.736894826,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,31,5.939118067,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,35,6.026348949,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,38,5.90153984,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,41,5.978632568,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,45,6.068888444,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,48,6.008075813,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,53,6.034044995,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,56,6.044294161,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_BYL719,60,6.082903607,mono,X-1286,BYL719,NA,X-1286,BRCA
X-1286_LEE011,0,5.521460918,mono,X-1286,LEE011,NA,X-1286,BRCA
X-1286_LEE011,4,5.640487624,mono,X-1286,LEE011,NA,X-1286,BRCA
X-1286_LEE011,7,5.704115752,mono,X-1286,LEE011,NA,X-1286,BRCA
X-1286_LEE011,11,5.732693818,mono,X-1286,LEE011,NA,X-1286,BRCA
X-1286_LEE011,14,5.894678278,mono,X-1286,LEE011,NA,X-1286,BRCA
X-1286_LEE011,18,5.980909033,mono,X-1286,LEE011,NA,X-1286,BRCA
X-1286_LEE011,21,6.152945438,mono,X-1286,LEE011,NA,X-1286,BRCA
X-1286_LEE011,24,6.391079242,mono,X-1286,LEE011,NA,X-1286,BRCA
X-1286_LEE011,28,6.652863029,mono,X-1286,LEE011,NA,X-1286,BRCA
X-1286_LEE011,31,6.797940413,mono,X-1286,LEE011,NA,X-1286,BRCA
X-1286_LEE011,34,6.811794888,mono,X-1286,LEE011,NA,X-1286,BRCA
X-1286_LEE011,38,6.925988047,mono,X-1286,LEE011,NA,X-1286,BRCA
X-1286_untreated,0,5.564903476,control,X-1286,NA,NA,X-1286,BRCA
X-1286_untreated,7,5.951423498,control,X-1286,NA,NA,X-1286,BRCA
X-1286_untreated,10,6.312823146,control,X-1286,NA,NA,X-1286,BRCA
X-1286_untreated,14,6.871713508,control,X-1286,NA,NA,X-1286,BRCA
X-1286_untreated,17,6.988136391,control,X-1286,NA,NA,X-1286,BRCA
X-1286_untreated,21,7.047691119,control,X-1286,NA,NA,X-1286,BRCA
X-1286_untreated,24,7.111512116,control,X-1286,NA,NA,X-1286,BRCA
X-1286_untreated,28,7.57389091,control,X-1286,NA,NA,X-1286,BRCA
X-1286_BYL719 + LJM716,0,5.427589702,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,4,5.429345629,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,7,5.427150238,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,11,5.553347107,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,14,5.559527119,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,18,5.570251082,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,21,5.701780472,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,24,5.916471568,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,28,6.193997145,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,31,6.214408078,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,34,6.287672669,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,38,6.380122537,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,41,6.425840999,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,46,6.43422544,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,49,6.47604886,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,53,6.503838971,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,56,6.53654666,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,60,6.595780514,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,63,6.657754273,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,67,6.799278803,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,70,6.813334703,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,74,6.927459862,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,77,7.116637621,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_BYL719 + LJM716,81,7.256791119,combi,X-1286,BYL719,LJM716,X-1286,BRCA
X-1286_LJM716,0,5.353752073,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,4,5.33513134,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,7,5.413875707,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,11,5.479805243,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,14,5.561066172,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,18,5.657738536,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,21,5.780434826,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,25,5.853064177,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,28,6.152732695,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,31,6.580361706,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,35,6.685611228,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,38,6.926184414,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,41,7.054276932,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716,45,7.253894921,mono,X-1286,LJM716,NA,X-1286,BRCA
X-1286_LJM716 + trastuzumab,0,5.372496765,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,3,5.470588587,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,7,5.488524418,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,10,5.652839996,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,13,5.853351245,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,17,5.974572679,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,20,6.050440752,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,23,6.258816353,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,27,6.492542819,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,30,6.470180117,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,35,6.516932448,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,38,6.606379879,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,42,6.781511552,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,45,6.865891075,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_LJM716 + trastuzumab,49,6.935273165,combi,X-1286,LJM716,trastuzumab,X-1286,BRCA
X-1286_trastuzumab,0,5.508983396,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,3,5.542439324,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,7,5.618587629,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,10,5.759217182,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,13,5.963322241,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,17,6.327758196,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,20,6.452364362,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,23,6.491481972,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,27,6.628173643,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,30,6.618471925,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,35,6.71973753,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,38,6.721425701,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,42,6.800615403,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,45,6.953875215,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1286_trastuzumab,49,7.073608643,mono,X-1286,trastuzumab,NA,X-1286,BRCA
X-1298_BYL719,0,5.412538511,mono,X-1298,BYL719,NA,X-1298,BRCA
X-1298_BYL719,6,5.87521159,mono,X-1298,BYL719,NA,X-1298,BRCA
X-1298_BYL719,9,6.179395343,mono,X-1298,BYL719,NA,X-1298,BRCA
X-1298_BYL719,12,6.181671598,mono,X-1298,BYL719,NA,X-1298,BRCA
X-1298_BYL719,16,6.441903021,mono,X-1298,BYL719,NA,X-1298,BRCA
X-1298_BYL719,19,6.720099521,mono,X-1298,BYL719,NA,X-1298,BRCA
X-1298_BYL719,21,6.731495314,mono,X-1298,BYL719,NA,X-1298,BRCA
X-1298_BYL719 + LEE011,0,5.445011746,combi,X-1298,BYL719,LEE011,X-1298,BRCA
X-1298_BYL719 + LEE011,1,5.593967609,combi,X-1298,BYL719,LEE011,X-1298,BRCA
X-1298_BYL719 + LEE011,4,5.74875584,combi,X-1298,BYL719,LEE011,X-1298,BRCA
X-1298_BYL719 + LEE011,7,6.093118201,combi,X-1298,BYL719,LEE011,X-1298,BRCA
X-1298_BYL719 + LEE011,11,6.152945438,combi,X-1298,BYL719,LEE011,X-1298,BRCA
X-1298_BYL719 + LEE011,14,6.352280904,combi,X-1298,BYL719,LEE011,X-1298,BRCA
X-1298_BYL719 + LEE011,22,6.53058604,combi,X-1298,BYL719,LEE011,X-1298,BRCA
X-1298_BYL719 + LEE011,29,6.706984579,combi,X-1298,BYL719,LEE011,X-1298,BRCA
X-1298_BYL719 + LEE011,32,6.789647191,combi,X-1298,BYL719,LEE011,X-1298,BRCA
X-1298_LEE011,0,5.30529298,mono,X-1298,LEE011,NA,X-1298,BRCA
X-1298_LEE011,6,5.344723739,mono,X-1298,LEE011,NA,X-1298,BRCA
X-1298_LEE011,9,5.56719881,mono,X-1298,LEE011,NA,X-1298,BRCA
X-1298_LEE011,12,5.535363823,mono,X-1298,LEE011,NA,X-1298,BRCA
X-1298_LEE011,16,5.591732971,mono,X-1298,LEE011,NA,X-1298,BRCA
X-1298_LEE011,19,5.954800563,mono,X-1298,LEE011,NA,X-1298,BRCA
X-1298_LEE011,27,5.880532986,mono,X-1298,LEE011,NA,X-1298,BRCA
X-1298_LEE011,34,6.057252288,mono,X-1298,LEE011,NA,X-1298,BRCA
X-1298_LEE011,37,6.247655952,mono,X-1298,LEE011,NA,X-1298,BRCA
X-1298_untreated,0,5.287761853,control,X-1298,NA,NA,X-1298,BRCA
X-1298_untreated,6,5.74875584,control,X-1298,NA,NA,X-1298,BRCA
X-1298_untreated,9,5.855931152,control,X-1298,NA,NA,X-1298,BRCA
X-1298_untreated,12,5.997198079,control,X-1298,NA,NA,X-1298,BRCA
X-1298_untreated,16,6.170656211,control,X-1298,NA,NA,X-1298,BRCA
X-1298_untreated,19,6.413786772,control,X-1298,NA,NA,X-1298,BRCA
X-1298_untreated,27,6.728748223,control,X-1298,NA,NA,X-1298,BRCA
X-1298_untreated,34,7.067149331,control,X-1298,NA,NA,X-1298,BRCA
X-1298_untreated,37,7.156956365,control,X-1298,NA,NA,X-1298,BRCA
X-1298_BYL719 + LJM716,0,5.487697288,combi,X-1298,BYL719,LJM716,X-1298,BRCA
X-1298_BYL719 + LJM716,3,5.671603576,combi,X-1298,BYL719,LJM716,X-1298,BRCA
X-1298_BYL719 + LJM716,6,5.626541394,combi,X-1298,BYL719,LJM716,X-1298,BRCA
X-1298_BYL719 + LJM716,10,6.123807734,combi,X-1298,BYL719,LJM716,X-1298,BRCA
X-1298_BYL719 + LJM716,13,6.401585467,combi,X-1298,BYL719,LJM716,X-1298,BRCA
X-1298_BYL719 + LJM716,21,6.91790361,combi,X-1298,BYL719,LJM716,X-1298,BRCA
X-1298_BYL719 + LJM716,28,7.274618149,combi,X-1298,BYL719,LJM716,X-1298,BRCA
X-1298_BYL719 + LJM716,31,7.333872327,combi,X-1298,BYL719,LJM716,X-1298,BRCA
X-1298_LJM716,0,5.395897695,mono,X-1298,LJM716,NA,X-1298,BRCA
X-1298_LJM716,1,5.309751744,mono,X-1298,LJM716,NA,X-1298,BRCA
X-1298_LJM716,4,5.441118165,mono,X-1298,LJM716,NA,X-1298,BRCA
X-1298_LJM716,7,5.595826,mono,X-1298,LJM716,NA,X-1298,BRCA
X-1298_LJM716,11,5.779508185,mono,X-1298,LJM716,NA,X-1298,BRCA
X-1298_LJM716,14,6.06657202,mono,X-1298,LJM716,NA,X-1298,BRCA
X-1298_LJM716,22,6.20617262,mono,X-1298,LJM716,NA,X-1298,BRCA
X-1298_LJM716,29,6.393757964,mono,X-1298,LJM716,NA,X-1298,BRCA
X-1298_LJM716,32,6.463965057,mono,X-1298,LJM716,NA,X-1298,BRCA
X-1298_LJM716 + trastuzumab,0,5.399519247,combi,X-1298,LJM716,trastuzumab,X-1298,BRCA
X-1298_LJM716 + trastuzumab,1,5.148075703,combi,X-1298,LJM716,trastuzumab,X-1298,BRCA
X-1298_LJM716 + trastuzumab,4,5.278114659,combi,X-1298,LJM716,trastuzumab,X-1298,BRCA
X-1298_LJM716 + trastuzumab,7,5.458734088,combi,X-1298,LJM716,trastuzumab,X-1298,BRCA
X-1298_LJM716 + trastuzumab,11,5.662613198,combi,X-1298,LJM716,trastuzumab,X-1298,BRCA
X-1298_LJM716 + trastuzumab,14,5.929589143,combi,X-1298,LJM716,trastuzumab,X-1298,BRCA
X-1298_LJM716 + trastuzumab,22,6.225548038,combi,X-1298,LJM716,trastuzumab,X-1298,BRCA
X-1298_LJM716 + trastuzumab,29,6.380800273,combi,X-1298,LJM716,trastuzumab,X-1298,BRCA
X-1298_trastuzumab,0,5.391352233,mono,X-1298,trastuzumab,NA,X-1298,BRCA
X-1298_trastuzumab,1,5.451896454,mono,X-1298,trastuzumab,NA,X-1298,BRCA
X-1298_trastuzumab,4,5.62690143,mono,X-1298,trastuzumab,NA,X-1298,BRCA
X-1298_trastuzumab,7,5.845571347,mono,X-1298,trastuzumab,NA,X-1298,BRCA
X-1298_trastuzumab,11,5.94437294,mono,X-1298,trastuzumab,NA,X-1298,BRCA
X-1298_trastuzumab,14,6.311371767,mono,X-1298,trastuzumab,NA,X-1298,BRCA
X-1298_trastuzumab,22,6.475740836,mono,X-1298,trastuzumab,NA,X-1298,BRCA
X-1298_trastuzumab,29,6.843430068,mono,X-1298,trastuzumab,NA,X-1298,BRCA
X-1298_trastuzumab,32,6.92037531,mono,X-1298,trastuzumab,NA,X-1298,BRCA
X-1371_BYL719 + LEE011,0,5.612032616,combi,X-1371,BYL719,LEE011,X-1371,BRCA
X-1371_BYL719 + LEE011,3,5.566051801,combi,X-1371,BYL719,LEE011,X-1371,BRCA
X-1371_BYL719 + LEE011,7,5.390896548,combi,X-1371,BYL719,LEE011,X-1371,BRCA
X-1371_BYL719 + LEE011,11,5.290285195,combi,X-1371,BYL719,LEE011,X-1371,BRCA
X-1371_BYL719 + LEE011,15,5.49429525,combi,X-1371,BYL719,LEE011,X-1371,BRCA
X-1371_BYL719 + LEE011,18,5.710095837,combi,X-1371,BYL719,LEE011,X-1371,BRCA
X-1371_BYL719 + LEE011,22,5.94069743,combi,X-1371,BYL719,LEE011,X-1371,BRCA
X-1371_BYL719 + LEE011,26,6.277395087,combi,X-1371,BYL719,LEE011,X-1371,BRCA
X-1371_BYL719 + LEE011,30,6.324538158,combi,X-1371,BYL719,LEE011,X-1371,BRCA
X-1371_BYL719 + LEE011,32,6.249589067,combi,X-1371,BYL719,LEE011,X-1371,BRCA
X-1371_BYL719,0,5.412538511,mono,X-1371,BYL719,NA,X-1371,BRCA
X-1371_BYL719,3,5.640132448,mono,X-1371,BYL719,NA,X-1371,BRCA
X-1371_BYL719,6,5.896054362,mono,X-1371,BYL719,NA,X-1371,BRCA
X-1371_BYL719,10,6.148040854,mono,X-1371,BYL719,NA,X-1371,BRCA
X-1371_BYL719,13,6.456455635,mono,X-1371,BYL719,NA,X-1371,BRCA
X-1371_BYL719,20,6.579251212,mono,X-1371,BYL719,NA,X-1371,BRCA
X-1371_BYL719,22,7.013915475,mono,X-1371,BYL719,NA,X-1371,BRCA
X-1371_LEE011,0,5.388615005,mono,X-1371,LEE011,NA,X-1371,BRCA
X-1371_LEE011,3,5.560296942,mono,X-1371,LEE011,NA,X-1371,BRCA
X-1371_LEE011,6,5.857075644,mono,X-1371,LEE011,NA,X-1371,BRCA
X-1371_LEE011,10,6.310463584,mono,X-1371,LEE011,NA,X-1371,BRCA
X-1371_LEE011,13,6.372807713,mono,X-1371,LEE011,NA,X-1371,BRCA
X-1371_LEE011,17,6.476510718,mono,X-1371,LEE011,NA,X-1371,BRCA
X-1371_LEE011,20,6.763307375,mono,X-1371,LEE011,NA,X-1371,BRCA
X-1371_LEE011,24,6.888980124,mono,X-1371,LEE011,NA,X-1371,BRCA
X-1371_LEE011,27,7.275656967,mono,X-1371,LEE011,NA,X-1371,BRCA
X-1371_untreated,0,5.36877583,control,X-1371,NA,NA,X-1371,BRCA
X-1371_untreated,3,5.729125282,control,X-1371,NA,NA,X-1371,BRCA
X-1371_untreated,6,5.830415126,control,X-1371,NA,NA,X-1371,BRCA
X-1371_untreated,10,6.070968648,control,X-1371,NA,NA,X-1371,BRCA
X-1371_untreated,13,6.418854213,control,X-1371,NA,NA,X-1371,BRCA
X-1371_untreated,20,6.946975992,control,X-1371,NA,NA,X-1371,BRCA
X-1371_untreated,21,7.156800468,control,X-1371,NA,NA,X-1371,BRCA
X-1371_BYL719 + LJM716,0,5.38907173,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,2,5.467215903,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,5,5.5541217,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,9,5.491413997,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,12,5.127529046,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,19,5.398162702,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,23,5.581991418,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,26,5.591360045,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,30,5.48147191,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,33,5.59471138,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,37,5.789654314,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,40,5.80814249,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,44,6.072353051,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,47,6.311734809,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_BYL719 + LJM716,48,6.528542542,combi,X-1371,BYL719,LJM716,X-1371,BRCA
X-1371_LJM716,0,5.323985113,mono,X-1371,LJM716,NA,X-1371,BRCA
X-1371_LJM716,1,5.278624733,mono,X-1371,LJM716,NA,X-1371,BRCA
X-1371_LJM716,4,5.224670826,mono,X-1371,LJM716,NA,X-1371,BRCA
X-1371_LJM716,8,5.59471138,mono,X-1371,LJM716,NA,X-1371,BRCA
X-1371_LJM716,11,5.742041187,mono,X-1371,LJM716,NA,X-1371,BRCA
X-1371_LJM716,15,5.926926026,mono,X-1371,LJM716,NA,X-1371,BRCA
X-1371_LJM716,18,5.942274303,mono,X-1371,LJM716,NA,X-1371,BRCA
X-1371_LJM716,25,6.025624399,mono,X-1371,LJM716,NA,X-1371,BRCA
X-1371_LJM716,29,6.041682263,mono,X-1371,LJM716,NA,X-1371,BRCA
X-1371_LJM716,32,6.095148658,mono,X-1371,LJM716,NA,X-1371,BRCA
X-1371_LJM716,34,6.543192162,mono,X-1371,LJM716,NA,X-1371,BRCA
X-1371_LJM716 + trastuzumab,0,5.287256419,combi,X-1371,LJM716,trastuzumab,X-1371,BRCA
X-1371_LJM716 + trastuzumab,3,5.152134856,combi,X-1371,LJM716,trastuzumab,X-1371,BRCA
X-1371_LJM716 + trastuzumab,6,5.470167623,combi,X-1371,LJM716,trastuzumab,X-1371,BRCA
X-1371_LJM716 + trastuzumab,10,5.65459223,combi,X-1371,LJM716,trastuzumab,X-1371,BRCA
X-1371_LJM716 + trastuzumab,13,5.859645972,combi,X-1371,LJM716,trastuzumab,X-1371,BRCA
X-1371_LJM716 + trastuzumab,17,6.219396615,combi,X-1371,LJM716,trastuzumab,X-1371,BRCA
X-1371_LJM716 + trastuzumab,20,6.378426184,combi,X-1371,LJM716,trastuzumab,X-1371,BRCA
X-1371_LJM716 + trastuzumab,27,6.515305108,combi,X-1371,LJM716,trastuzumab,X-1371,BRCA
X-1371_LJM716 + trastuzumab,31,6.794586581,combi,X-1371,LJM716,trastuzumab,X-1371,BRCA
X-1371_LJM716 + trastuzumab,34,6.936731387,combi,X-1371,LJM716,trastuzumab,X-1371,BRCA
X-1371_trastuzumab,0,5.463407986,mono,X-1371,trastuzumab,NA,X-1371,BRCA
X-1371_trastuzumab,3,5.683579767,mono,X-1371,trastuzumab,NA,X-1371,BRCA
X-1371_trastuzumab,6,5.847882819,mono,X-1371,trastuzumab,NA,X-1371,BRCA
X-1371_trastuzumab,10,5.979897911,mono,X-1371,trastuzumab,NA,X-1371,BRCA
X-1371_trastuzumab,13,6.385363019,mono,X-1371,trastuzumab,NA,X-1371,BRCA
X-1371_trastuzumab,20,6.779694609,mono,X-1371,trastuzumab,NA,X-1371,BRCA
X-1371_trastuzumab,21,7.084310241,mono,X-1371,trastuzumab,NA,X-1371,BRCA
X-1383_BYL719 + LEE011,0,5.511814541,combi,X-1383,BYL719,LEE011,X-1383,BRCA
X-1383_BYL719 + LEE011,4,5.713732806,combi,X-1383,BYL719,LEE011,X-1383,BRCA
X-1383_BYL719 + LEE011,7,5.620038481,combi,X-1383,BYL719,LEE011,X-1383,BRCA
X-1383_BYL719 + LEE011,11,5.756374925,combi,X-1383,BYL719,LEE011,X-1383,BRCA
X-1383_BYL719 + LEE011,14,5.702448252,combi,X-1383,BYL719,LEE011,X-1383,BRCA
X-1383_BYL719 + LEE011,18,5.726847748,combi,X-1383,BYL719,LEE011,X-1383,BRCA
X-1383_BYL719 + LEE011,21,5.786590586,combi,X-1383,BYL719,LEE011,X-1383,BRCA
X-1383_BYL719 + LEE011,24,6.062155975,combi,X-1383,BYL719,LEE011,X-1383,BRCA
X-1383_BYL719 + LEE011,28,6.256709274,combi,X-1383,BYL719,LEE011,X-1383,BRCA
X-1383_BYL719 + LEE011,32,6.331145915,combi,X-1383,BYL719,LEE011,X-1383,BRCA
X-1383_BYL719 + LEE011,35,6.193384462,combi,X-1383,BYL719,LEE011,X-1383,BRCA
X-1383_BYL719,0,5.647212123,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,4,5.555669089,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,8,5.500849964,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,11,5.486869473,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,15,5.527840525,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,18,5.542830944,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,22,5.636217155,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,25,5.647212123,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,29,5.756374925,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,32,5.733988317,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,36,5.776413166,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,39,5.719983854,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,43,5.783209608,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,46,5.798789578,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,49,5.804833719,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,53,5.904271335,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,57,6.115229654,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,60,6.168354714,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,64,6.261491684,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,74,6.475432717,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,78,6.50293996,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,81,6.481577129,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,85,6.620206531,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_BYL719,88,6.667211213,mono,X-1383,BYL719,NA,X-1383,BRCA
X-1383_LEE011,0,5.528237902,mono,X-1383,LEE011,NA,X-1383,BRCA
X-1383_LEE011,4,5.666426688,mono,X-1383,LEE011,NA,X-1383,BRCA
X-1383_LEE011,7,5.831295795,mono,X-1383,LEE011,NA,X-1383,BRCA
X-1383_LEE011,11,5.815323849,mono,X-1383,LEE011,NA,X-1383,BRCA
