ID,time,logVol,group,model,treatment_1,treatment_2,Model,Tumor_Type
X-091_BYL719 + HSP990,82,5.066385309,combi,X-091,BYL719,HSP990,X-091,GC
X-091_BYL719 + HSP990,86,5.176714545,combi,X-091,BYL719,HSP990,X-091,GC
X-091_BYL719 + HSP990,92,5.067645549,combi,X-091,BYL719,HSP990,X-091,GC
X-091_BYL719 + HSP990,96,5.095589,combi,X-091,BYL719,HSP990,X-091,GC
X-091_BYL719,0,5.636573725,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,4,5.674353664,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,7,5.823045895,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,12,5.7166987,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,16,5.741720314,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,21,5.768320996,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,25,5.836271658,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,29,5.781669013,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,33,6.041682263,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,36,6.257284373,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,40,6.104123365,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,43,6.080848108,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,48,6.168354714,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,54,6.180637579,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,59,6.264730708,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,64,6.262445428,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,69,6.327043528,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,74,6.349838048,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,77,6.350536616,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,85,6.338063902,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,95,6.41460584,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,99,6.561313511,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,102,6.629759476,mono,X-091,BYL719,NA,X-091,GC
X-091_BYL719,109,6.573261085,mono,X-091,BYL719,NA,X-091,GC
X-091_HSP990,0,5.276071758,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,5,5.152713393,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,9,5.106551351,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,13,5.021245473,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,17,4.955827058,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,20,4.891851758,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,24,4.982921456,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,27,5.11619579,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,32,5.220355825,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,38,5.125748101,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,43,5.033048889,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,48,5.33945931,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,53,5.461286195,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,58,5.663307642,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,61,5.784747833,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,69,5.849612923,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,79,5.750984076,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,83,5.858218828,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,86,6.028519455,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,93,6.042157661,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,101,6.06657202,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,109,6.058188179,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,116,6.229496711,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,122,6.340535655,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,129,6.345811784,mono,X-091,HSP990,NA,X-091,GC
X-091_HSP990,136,6.511448109,mono,X-091,HSP990,NA,X-091,GC
X-091_untreated,0,5.106551351,control,X-091,NA,NA,X-091,GC
X-091_untreated,12,5.299816243,control,X-091,NA,NA,X-091,GC
X-091_untreated,36,5.388158071,control,X-091,NA,NA,X-091,GC
X-091_untreated,46,5.686636316,control,X-091,NA,NA,X-091,GC
X-091_untreated,53,5.9319799,control,X-091,NA,NA,X-091,GC
X-091_untreated,68,5.943061808,control,X-091,NA,NA,X-091,GC
X-091_untreated,81,6.377576927,control,X-091,NA,NA,X-091,GC
X-091_untreated,90,6.358535267,control,X-091,NA,NA,X-091,GC
X-091_untreated,130,6.398927658,control,X-091,NA,NA,X-091,GC
X-091_BYL719 + LJM716,0,5.341376856,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,2,5.297817242,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,8,5.43677411,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,13,5.553734478,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,16,5.447168313,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,19,5.535363823,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,22,5.583872178,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,27,5.831882477,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,30,5.865901324,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,34,5.82008293,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,37,5.750347944,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,41,5.934364955,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,45,5.98670323,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,51,6.208187531,combi,X-091,BYL719,LJM716,X-091,GC
X-091_BYL719 + LJM716,58,6.01175725,combi,X-091,BYL719,LJM716,X-091,GC
X-091_LJM716,0,5.604698516,mono,X-091,LJM716,NA,X-091,GC
X-091_LJM716,3,5.535758223,mono,X-091,LJM716,NA,X-091,GC
X-091_LJM716,6,5.493472881,mono,X-091,LJM716,NA,X-091,GC
X-091_LJM716,9,5.557599964,mono,X-091,LJM716,NA,X-091,GC
X-091_LJM716,14,5.473949935,mono,X-091,LJM716,NA,X-091,GC
X-091_LJM716,17,5.724238483,mono,X-091,LJM716,NA,X-091,GC
X-091_LJM716,21,5.713402718,mono,X-091,LJM716,NA,X-091,GC
X-091_LJM716,24,5.584623493,mono,X-091,LJM716,NA,X-091,GC
X-091_LJM716,28,5.801816215,mono,X-091,LJM716,NA,X-091,GC
X-091_LJM716,32,6.185591149,mono,X-091,LJM716,NA,X-091,GC
X-091_INC280,0,5.428468051,mono,X-091,INC280,NA,X-091,GC
X-091_INC280,2,5.615315493,mono,X-091,INC280,NA,X-091,GC
X-091_INC280,8,5.716040372,mono,X-091,INC280,NA,X-091,GC
X-091_INC280,13,6.095824562,mono,X-091,INC280,NA,X-091,GC
X-091_INC280,16,6.377916716,mono,X-091,INC280,NA,X-091,GC
X-091_INC280,19,6.445561077,mono,X-091,INC280,NA,X-091,GC
X-091_INC280,22,6.809149675,mono,X-091,INC280,NA,X-091,GC
X-091_INC280,27,7.014454898,mono,X-091,INC280,NA,X-091,GC
X-091_INC280 + trastuzumab,0,5.476045054,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,1,5.327390614,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,5,5.447168313,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,9,5.649678216,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,15,5.665388087,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,20,5.631570141,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,23,5.733341277,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,26,5.883879336,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,29,5.794841206,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,34,5.842964539,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,37,5.860501283,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,41,5.735281142,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,44,5.903998521,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,48,6.147185422,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,52,6.193792959,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,58,6.514268148,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,65,6.720099521,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_INC280 + trastuzumab,69,6.83389343,combi,X-091,INC280,trastuzumab,X-091,GC
X-091_trastuzumab,0,5.420092423,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,5,5.60837229,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,9,5.670914871,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,13,5.820676226,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,17,5.741399338,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,20,5.785976712,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,24,5.759847699,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,27,5.990964422,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,32,5.805737197,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,38,5.807541709,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,43,6.062854543,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,48,6.154008476,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,53,6.238129293,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,58,6.394426525,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,61,6.39325625,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,69,6.56723486,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,79,6.896289801,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,83,6.855303419,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,86,6.902843235,mono,X-091,trastuzumab,NA,X-091,GC
X-091_trastuzumab,93,6.946013991,mono,X-091,trastuzumab,NA,X-091,GC
X-091_LEE011,0,5.454038242,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,6,5.498396978,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,10,5.394081989,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,14,5.587248658,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,17,5.722931293,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,22,5.768320996,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,26,5.846727751,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,31,5.7676958,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,35,6.07373554,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,39,6.089044875,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,43,6.027796476,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,46,6.036437913,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,50,5.974572679,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,53,6.18146488,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,58,6.225943608,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,64,6.207382053,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,69,6.162683026,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,74,6.094697802,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,79,6.28320089,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,84,6.257667588,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,87,6.291383937,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,95,6.392754284,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011,105,6.410503775,mono,X-091,LEE011,NA,X-091,GC
X-091_LEE011 + everolimus,0,5.300315369,combi,X-091,LEE011,everolimus,X-091,GC
X-091_LEE011 + everolimus,2,5.68968355,combi,X-091,LEE011,everolimus,X-091,GC
X-091_LEE011 + everolimus,8,5.81383198,combi,X-091,LEE011,everolimus,X-091,GC
X-091_LEE011 + everolimus,13,6.078788375,combi,X-091,LEE011,everolimus,X-091,GC
X-091_LEE011 + everolimus,16,5.977872594,combi,X-091,LEE011,everolimus,X-091,GC
X-091_LEE011 + everolimus,19,5.983432375,combi,X-091,LEE011,everolimus,X-091,GC
X-091_LEE011 + everolimus,22,5.939644798,combi,X-091,LEE011,everolimus,X-091,GC
X-091_LEE011 + everolimus,27,6.060057339,combi,X-091,LEE011,everolimus,X-091,GC
X-091_LEE011 + everolimus,30,6.275138598,combi,X-091,LEE011,everolimus,X-091,GC
X-091_LEE011 + everolimus,34,6.16141827,combi,X-091,LEE011,everolimus,X-091,GC
X-091_LEE011 + everolimus,37,6.299316826,combi,X-091,LEE011,everolimus,X-091,GC
X-091_LEE011 + everolimus,41,6.306275287,combi,X-091,LEE011,everolimus,X-091,GC
X-091_everolimus,0,5.276582874,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,6,5.224670826,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,10,4.900820428,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,14,4.929425239,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,17,5.204555987,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,22,5.400873955,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,26,5.618587629,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,31,5.733988317,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,35,5.778580685,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,39,5.721622393,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,43,5.975589198,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,46,6.000919706,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,50,6.116774738,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,53,6.190725158,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,58,6.223766036,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,64,6.208187531,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,69,6.488292661,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,74,6.622869294,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,79,6.67038602,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,84,6.724313095,mono,X-091,everolimus,NA,X-091,GC
X-091_everolimus,87,6.839369366,mono,X-091,everolimus,NA,X-091,GC
X-091_LJM716 + trastuzumab,0,5.544786743,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,5,5.450609177,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,9,5.59471138,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,15,5.718342626,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,20,5.891091573,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,23,5.947773858,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,26,5.891644212,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,29,5.855644824,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,34,6.058889523,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,37,6.078559254,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,41,5.920237038,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,44,5.867034469,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,48,5.819489282,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,52,5.673323267,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,58,5.869579359,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,65,6.074195945,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,69,5.845860573,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,75,5.874930731,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,83,5.585749408,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,85,5.690359454,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,89,5.655642099,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,93,5.599532453,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,99,5.56719881,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,103,5.644386265,combi,X-091,LJM716,trastuzumab,X-091,GC
X-091_LJM716 + trastuzumab,106,5.774240938,combi,X-091,LJM716,trastuzumab,X-091,GC
X-096_BYL719,0,5.486455309,mono,X-096,BYL719,NA,X-096,GC
X-096_BYL719,3,5.640842675,mono,X-096,BYL719,NA,X-096,GC
X-096_BYL719,7,5.62365643,mono,X-096,BYL719,NA,X-096,GC
X-096_BYL719,13,5.007296393,mono,X-096,BYL719,NA,X-096,GC
X-096_BYL719,17,4.809742352,mono,X-096,BYL719,NA,X-096,GC
X-096_BYL719,21,4.545420182,mono,X-096,BYL719,NA,X-096,GC
X-096_BYL719,27,4.526126979,mono,X-096,BYL719,NA,X-096,GC
X-096_BYL719 + HSP990,0,5.596197264,combi,X-096,BYL719,HSP990,X-096,GC
X-096_BYL719 + HSP990,3,5.963579344,combi,X-096,BYL719,HSP990,X-096,GC
X-096_BYL719 + HSP990,7,5.827768454,combi,X-096,BYL719,HSP990,X-096,GC
X-096_BYL719 + HSP990,13,5.85018896,combi,X-096,BYL719,HSP990,X-096,GC
X-096_BYL719 + HSP990,17,5.837147187,combi,X-096,BYL719,HSP990,X-096,GC
X-096_BYL719 + HSP990,21,5.329816034,combi,X-096,BYL719,HSP990,X-096,GC
X-096_HSP990,0,5.88276513,mono,X-096,HSP990,NA,X-096,GC
X-096_HSP990,3,6.327758196,mono,X-096,HSP990,NA,X-096,GC
X-096_HSP990,7,6.769297486,mono,X-096,HSP990,NA,X-096,GC
X-096_HSP990,13,7.063048163,mono,X-096,HSP990,NA,X-096,GC
X-096_HSP990,17,7.365433259,mono,X-096,HSP990,NA,X-096,GC
X-096_untreated,0,5.454893674,control,X-096,NA,NA,X-096,GC
X-096_untreated,3,5.537334267,control,X-096,NA,NA,X-096,GC
X-096_untreated,7,5.891367931,control,X-096,NA,NA,X-096,GC
X-096_untreated,10,6.356454823,control,X-096,NA,NA,X-096,GC
X-096_untreated,14,6.470489858,control,X-096,NA,NA,X-096,GC
X-096_untreated,17,6.434546519,control,X-096,NA,NA,X-096,GC
X-096_untreated,21,6.711253659,control,X-096,NA,NA,X-096,GC
X-096_untreated,24,6.834216376,control,X-096,NA,NA,X-096,GC
X-096_untreated,28,6.888368565,control,X-096,NA,NA,X-096,GC
X-096_BYL719 + LJM716,0,5.677438499,combi,X-096,BYL719,LJM716,X-096,GC
X-096_BYL719 + LJM716,3,5.84209409,combi,X-096,BYL719,LJM716,X-096,GC
X-096_BYL719 + LJM716,7,5.946467181,combi,X-096,BYL719,LJM716,X-096,GC
X-096_BYL719 + LJM716,10,6.03787092,combi,X-096,BYL719,LJM716,X-096,GC
X-096_BYL719 + LJM716,14,6.179602489,combi,X-096,BYL719,LJM716,X-096,GC
X-096_BYL719 + LJM716,17,6.208388799,combi,X-096,BYL719,LJM716,X-096,GC
X-096_BYL719 + LJM716,21,6.27720724,combi,X-096,BYL719,LJM716,X-096,GC
X-096_BYL719 + LJM716,24,6.357148785,combi,X-096,BYL719,LJM716,X-096,GC
X-096_BYL719 + LJM716,28,6.425355129,combi,X-096,BYL719,LJM716,X-096,GC
X-096_LJM716,0,5.652138242,mono,X-096,LJM716,NA,X-096,GC
X-096_LJM716,3,5.69642212,mono,X-096,LJM716,NA,X-096,GC
X-096_LJM716,7,5.691372455,mono,X-096,LJM716,NA,X-096,GC
X-096_LJM716,10,5.818300928,mono,X-096,LJM716,NA,X-096,GC
X-096_LJM716,14,5.535363823,mono,X-096,LJM716,NA,X-096,GC
X-096_LJM716,17,5.450179716,mono,X-096,LJM716,NA,X-096,GC
X-096_LJM716,21,5.236441963,mono,X-096,LJM716,NA,X-096,GC
X-096_LJM716,24,5.409858741,mono,X-096,LJM716,NA,X-096,GC
X-096_LJM716,28,5.480638923,mono,X-096,LJM716,NA,X-096,GC
X-096_INC280,0,5.807842145,mono,X-096,INC280,NA,X-096,GC
X-096_INC280,3,6.131226489,mono,X-096,INC280,NA,X-096,GC
X-096_INC280,7,6.614189263,mono,X-096,INC280,NA,X-096,GC
X-096_INC280,10,6.822741905,mono,X-096,INC280,NA,X-096,GC
X-096_INC280,14,7.089660082,mono,X-096,INC280,NA,X-096,GC
X-096_INC280,17,7.176865966,mono,X-096,INC280,NA,X-096,GC
X-096_INC280 + trastuzumab,0,5.714062784,combi,X-096,INC280,trastuzumab,X-096,GC
X-096_INC280 + trastuzumab,3,6.02175124,combi,X-096,INC280,trastuzumab,X-096,GC
X-096_INC280 + trastuzumab,7,5.920505458,combi,X-096,INC280,trastuzumab,X-096,GC
X-096_INC280 + trastuzumab,10,6.085865223,combi,X-096,INC280,trastuzumab,X-096,GC
X-096_INC280 + trastuzumab,14,5.981414211,combi,X-096,INC280,trastuzumab,X-096,GC
X-096_INC280 + trastuzumab,17,5.891920417,combi,X-096,INC280,trastuzumab,X-096,GC
X-096_INC280 + trastuzumab,21,6.062388885,combi,X-096,INC280,trastuzumab,X-096,GC
X-096_INC280 + trastuzumab,24,5.989713014,combi,X-096,INC280,trastuzumab,X-096,GC
X-096_INC280 + trastuzumab,28,5.865901324,combi,X-096,INC280,trastuzumab,X-096,GC
X-096_trastuzumab,0,5.342812606,mono,X-096,trastuzumab,NA,X-096,GC
X-096_trastuzumab,4,5.07704706,mono,X-096,trastuzumab,NA,X-096,GC
X-096_trastuzumab,10,4.84103251,mono,X-096,trastuzumab,NA,X-096,GC
X-096_trastuzumab,14,4.563305982,mono,X-096,trastuzumab,NA,X-096,GC
X-096_trastuzumab,18,4.679349584,mono,X-096,trastuzumab,NA,X-096,GC
X-096_trastuzumab,24,4.112511866,mono,X-096,trastuzumab,NA,X-096,GC
X-096_LEE011,0,5.37897527,mono,X-096,LEE011,NA,X-096,GC
X-096_LEE011,4,5.483135804,mono,X-096,LEE011,NA,X-096,GC
X-096_LEE011,10,5.405376439,mono,X-096,LEE011,NA,X-096,GC
X-096_LEE011,14,5.150976779,mono,X-096,LEE011,NA,X-096,GC
X-096_LEE011,18,4.953006181,mono,X-096,LEE011,NA,X-096,GC
X-096_LEE011,24,4.862908382,mono,X-096,LEE011,NA,X-096,GC
X-096_LEE011 + everolimus,0,5.697764402,combi,X-096,LEE011,everolimus,X-096,GC
X-096_LEE011 + everolimus,3,5.944110851,combi,X-096,LEE011,everolimus,X-096,GC
X-096_LEE011 + everolimus,7,5.745244264,combi,X-096,LEE011,everolimus,X-096,GC
X-096_LEE011 + everolimus,10,5.901266279,combi,X-096,LEE011,everolimus,X-096,GC
X-096_LEE011 + everolimus,14,5.96819592,combi,X-096,LEE011,everolimus,X-096,GC
X-096_LEE011 + everolimus,17,5.953503041,combi,X-096,LEE011,everolimus,X-096,GC
X-096_LEE011 + everolimus,21,5.792403666,combi,X-096,LEE011,everolimus,X-096,GC
X-096_LEE011 + everolimus,24,5.947251392,combi,X-096,LEE011,everolimus,X-096,GC
X-096_LEE011 + everolimus,28,5.773619434,combi,X-096,LEE011,everolimus,X-096,GC
X-096_everolimus,0,5.561066172,mono,X-096,everolimus,NA,X-096,GC
X-096_everolimus,3,5.723258251,mono,X-096,everolimus,NA,X-096,GC
X-096_everolimus,7,5.930652408,mono,X-096,everolimus,NA,X-096,GC
X-096_everolimus,13,5.807842145,mono,X-096,everolimus,NA,X-096,GC
X-096_everolimus,17,5.743323649,mono,X-096,everolimus,NA,X-096,GC
X-096_everolimus,21,5.646859327,mono,X-096,everolimus,NA,X-096,GC
X-096_everolimus,27,5.43284826,mono,X-096,everolimus,NA,X-096,GC
X-096_LJM716 + trastuzumab,0,5.785669634,combi,X-096,LJM716,trastuzumab,X-096,GC
X-096_LJM716 + trastuzumab,3,6.286556598,combi,X-096,LJM716,trastuzumab,X-096,GC
X-096_LJM716 + trastuzumab,7,6.154008476,combi,X-096,LJM716,trastuzumab,X-096,GC
X-096_LJM716 + trastuzumab,10,6.296188085,combi,X-096,LJM716,trastuzumab,X-096,GC
X-096_LJM716 + trastuzumab,14,6.179188153,combi,X-096,LJM716,trastuzumab,X-096,GC
X-096_LJM716 + trastuzumab,17,6.227326871,combi,X-096,LJM716,trastuzumab,X-096,GC
X-096_LJM716 + trastuzumab,21,6.124683391,combi,X-096,LJM716,trastuzumab,X-096,GC
X-096_LJM716 + trastuzumab,24,6.081305251,combi,X-096,LJM716,trastuzumab,X-096,GC
X-096_LJM716 + trastuzumab,28,6.089724916,combi,X-096,LJM716,trastuzumab,X-096,GC
X-098_BYL719 + HSP990,0,5.495116943,combi,X-098,BYL719,HSP990,X-098,GC
X-098_BYL719 + HSP990,9,5.514234873,combi,X-098,BYL719,HSP990,X-098,GC
X-098_BYL719,0,5.351384087,mono,X-098,BYL719,NA,X-098,GC
X-098_BYL719,4,5.489763831,mono,X-098,BYL719,NA,X-098,GC
X-098_BYL719,11,5.150976779,mono,X-098,BYL719,NA,X-098,GC
X-098_BYL719,14,5.085124146,mono,X-098,BYL719,NA,X-098,GC
X-098_BYL719,19,5.481055503,mono,X-098,BYL719,NA,X-098,GC
X-098_BYL719,32,6.288230238,mono,X-098,BYL719,NA,X-098,GC
X-098_BYL719,39,6.674561392,mono,X-098,BYL719,NA,X-098,GC
X-098_BYL719,42,7.014904194,mono,X-098,BYL719,NA,X-098,GC
X-098_BYL719,47,7.123753362,mono,X-098,BYL719,NA,X-098,GC
X-098_BYL719,50,7.159991504,mono,X-098,BYL719,NA,X-098,GC
X-098_BYL719,54,7.512726769,mono,X-098,BYL719,NA,X-098,GC
X-098_HSP990,0,5.289781036,mono,X-098,HSP990,NA,X-098,GC
X-098_HSP990,4,5.364573162,mono,X-098,HSP990,NA,X-098,GC
X-098_HSP990,11,5.586124431,mono,X-098,HSP990,NA,X-098,GC
